areaCode,areaName,date,cumCasesBySpecimenDate
E12000008,South East,15/11/2021,1209293
E12000008,South East,14/11/2021,1200937
E12000008,South East,13/11/2021,1195167
E12000008,South East,12/11/2021,1189714
E12000008,South East,11/11/2021,1183951
E12000008,South East,10/11/2021,1177541
E12000008,South East,09/11/2021,1170898
E12000008,South East,08/11/2021,1164771
E12000008,South East,07/11/2021,1158556
E12000008,South East,06/11/2021,1154105
E12000008,South East,05/11/2021,1150259
E12000008,South East,04/11/2021,1145968
E12000008,South East,03/11/2021,1141306
E12000008,South East,02/11/2021,1136364
E12000008,South East,01/11/2021,1131019
E12000008,South East,31/10/2021,1124542
E12000008,South East,30/10/2021,1119432
E12000008,South East,29/10/2021,1114356
E12000008,South East,28/10/2021,1108183
E12000008,South East,27/10/2021,1102171
E12000008,South East,26/10/2021,1095723
E12000008,South East,25/10/2021,1089509
E12000008,South East,24/10/2021,1082565
E12000008,South East,23/10/2021,1077288
E12000008,South East,22/10/2021,1071668
E12000008,South East,21/10/2021,1065088
E12000008,South East,20/10/2021,1057883
E12000008,South East,19/10/2021,1050184
E12000008,South East,18/10/2021,1042045
E12000008,South East,17/10/2021,1033407
E12000008,South East,16/10/2021,1026887
E12000008,South East,15/10/2021,1021214
E12000008,South East,14/10/2021,1014777
E12000008,South East,13/10/2021,1008392
E12000008,South East,12/10/2021,1001899
E12000008,South East,11/10/2021,995366
E12000008,South East,10/10/2021,988548
E12000008,South East,09/10/2021,983413
E12000008,South East,08/10/2021,978874
E12000008,South East,07/10/2021,974064
E12000008,South East,06/10/2021,969280
E12000008,South East,05/10/2021,964366
E12000008,South East,04/10/2021,959426
E12000008,South East,03/10/2021,953752
E12000008,South East,02/10/2021,949476
E12000008,South East,01/10/2021,945948
E12000008,South East,30/09/2021,942404
E12000008,South East,29/09/2021,938578
E12000008,South East,28/09/2021,934377
E12000008,South East,27/09/2021,930197
E12000008,South East,26/09/2021,924736
E12000008,South East,25/09/2021,920314
E12000008,South East,24/09/2021,916877
E12000008,South East,23/09/2021,913371
E12000008,South East,22/09/2021,909584
E12000008,South East,21/09/2021,905526
E12000008,South East,20/09/2021,901070
E12000008,South East,19/09/2021,896477
E12000008,South East,18/09/2021,892952
E12000008,South East,17/09/2021,890069
E12000008,South East,16/09/2021,886952
E12000008,South East,15/09/2021,884094
E12000008,South East,14/09/2021,880926
E12000008,South East,13/09/2021,877739
E12000008,South East,12/09/2021,874355
E12000008,South East,11/09/2021,871882
E12000008,South East,10/09/2021,869596
E12000008,South East,09/09/2021,866726
E12000008,South East,08/09/2021,863512
E12000008,South East,07/09/2021,860147
E12000008,South East,06/09/2021,856403
E12000008,South East,05/09/2021,851869
E12000008,South East,04/09/2021,848499
E12000008,South East,03/09/2021,845031
E12000008,South East,02/09/2021,840798
E12000008,South East,01/09/2021,836056
E12000008,South East,31/08/2021,830972
E12000008,South East,30/08/2021,825566
E12000008,South East,29/08/2021,821837
E12000008,South East,28/08/2021,819045
E12000008,South East,27/08/2021,816017
E12000008,South East,26/08/2021,812466
E12000008,South East,25/08/2021,808763
E12000008,South East,24/08/2021,804690
E12000008,South East,23/08/2021,800519
E12000008,South East,22/08/2021,795937
E12000008,South East,21/08/2021,792590
E12000008,South East,20/08/2021,789131
E12000008,South East,19/08/2021,785072
E12000008,South East,18/08/2021,780570
E12000008,South East,17/08/2021,775551
E12000008,South East,16/08/2021,770356
E12000008,South East,15/08/2021,765615
E12000008,South East,14/08/2021,762491
E12000008,South East,13/08/2021,759137
E12000008,South East,12/08/2021,755265
E12000008,South East,11/08/2021,751170
E12000008,South East,10/08/2021,746624
E12000008,South East,09/08/2021,742554
E12000008,South East,08/08/2021,738640
E12000008,South East,07/08/2021,735702
E12000008,South East,06/08/2021,732809
E12000008,South East,05/08/2021,729307
E12000008,South East,04/08/2021,725451
E12000008,South East,03/08/2021,721387
E12000008,South East,02/08/2021,717632
E12000008,South East,01/08/2021,713975
E12000008,South East,31/07/2021,711364
E12000008,South East,30/07/2021,708869
E12000008,South East,29/07/2021,705778
E12000008,South East,28/07/2021,702348
E12000008,South East,27/07/2021,698683
E12000008,South East,26/07/2021,695169
E12000008,South East,25/07/2021,691754
E12000008,South East,24/07/2021,689105
E12000008,South East,23/07/2021,686366
E12000008,South East,22/07/2021,683132
E12000008,South East,21/07/2021,679507
E12000008,South East,20/07/2021,675222
E12000008,South East,19/07/2021,670309
E12000008,South East,18/07/2021,664578
E12000008,South East,17/07/2021,659974
E12000008,South East,16/07/2021,655168
E12000008,South East,15/07/2021,648186
E12000008,South East,14/07/2021,640246
E12000008,South East,13/07/2021,633646
E12000008,South East,12/07/2021,628361
E12000008,South East,11/07/2021,623416
E12000008,South East,10/07/2021,620002
E12000008,South East,09/07/2021,616935
E12000008,South East,08/07/2021,613470
E12000008,South East,07/07/2021,610038
E12000008,South East,06/07/2021,606211
E12000008,South East,05/07/2021,602649
E12000008,South East,04/07/2021,599124
E12000008,South East,03/07/2021,596616
E12000008,South East,02/07/2021,594100
E12000008,South East,01/07/2021,591541
E12000008,South East,30/06/2021,588782
E12000008,South East,29/06/2021,586129
E12000008,South East,28/06/2021,583517
E12000008,South East,27/06/2021,580911
E12000008,South East,26/06/2021,579038
E12000008,South East,25/06/2021,577502
E12000008,South East,24/06/2021,575900
E12000008,South East,23/06/2021,574345
E12000008,South East,22/06/2021,572913
E12000008,South East,21/06/2021,571644
E12000008,South East,20/06/2021,570538
E12000008,South East,19/06/2021,569775
E12000008,South East,18/06/2021,569161
E12000008,South East,17/06/2021,568305
E12000008,South East,16/06/2021,567461
E12000008,South East,15/06/2021,566498
E12000008,South East,14/06/2021,565631
E12000008,South East,13/06/2021,564775
E12000008,South East,12/06/2021,564199
E12000008,South East,11/06/2021,563679
E12000008,South East,10/06/2021,563066
E12000008,South East,09/06/2021,562377
E12000008,South East,08/06/2021,561729
E12000008,South East,07/06/2021,561149
E12000008,South East,06/06/2021,560535
E12000008,South East,05/06/2021,560058
E12000008,South East,04/06/2021,559650
E12000008,South East,03/06/2021,559157
E12000008,South East,02/06/2021,558626
E12000008,South East,01/06/2021,558064
E12000008,South East,31/05/2021,557589
E12000008,South East,30/05/2021,557221
E12000008,South East,29/05/2021,556904
E12000008,South East,28/05/2021,556618
E12000008,South East,27/05/2021,556287
E12000008,South East,26/05/2021,555937
E12000008,South East,25/05/2021,555588
E12000008,South East,24/05/2021,555301
E12000008,South East,23/05/2021,554995
E12000008,South East,22/05/2021,554773
E12000008,South East,21/05/2021,554624
E12000008,South East,20/05/2021,554439
E12000008,South East,19/05/2021,554273
E12000008,South East,18/05/2021,554083
E12000008,South East,17/05/2021,553906
E12000008,South East,16/05/2021,553703
E12000008,South East,15/05/2021,553559
E12000008,South East,14/05/2021,553429
E12000008,South East,13/05/2021,553291
E12000008,South East,12/05/2021,553107
E12000008,South East,11/05/2021,552922
E12000008,South East,10/05/2021,552767
E12000008,South East,09/05/2021,552551
E12000008,South East,08/05/2021,552370
E12000008,South East,07/05/2021,552246
E12000008,South East,06/05/2021,552072
E12000008,South East,05/05/2021,551869
E12000008,South East,04/05/2021,551647
E12000008,South East,03/05/2021,551446
E12000008,South East,02/05/2021,551243
E12000008,South East,01/05/2021,551093
E12000008,South East,30/04/2021,550959
E12000008,South East,29/04/2021,550805
E12000008,South East,28/04/2021,550607
E12000008,South East,27/04/2021,550338
E12000008,South East,26/04/2021,550127
E12000008,South East,25/04/2021,549861
E12000008,South East,24/04/2021,549621
E12000008,South East,23/04/2021,549478
E12000008,South East,22/04/2021,549264
E12000008,South East,21/04/2021,549010
E12000008,South East,20/04/2021,548719
E12000008,South East,19/04/2021,548495
E12000008,South East,18/04/2021,548227
E12000008,South East,17/04/2021,547932
E12000008,South East,16/04/2021,547763
E12000008,South East,15/04/2021,547549
E12000008,South East,14/04/2021,547340
E12000008,South East,13/04/2021,547096
E12000008,South East,12/04/2021,546859
E12000008,South East,11/04/2021,546606
E12000008,South East,10/04/2021,546408
E12000008,South East,09/04/2021,546180
E12000008,South East,08/04/2021,545927
E12000008,South East,07/04/2021,545615
E12000008,South East,06/04/2021,545290
E12000008,South East,05/04/2021,544966
E12000008,South East,04/04/2021,544761
E12000008,South East,03/04/2021,544554
E12000008,South East,02/04/2021,544340
E12000008,South East,01/04/2021,544117
E12000008,South East,31/03/2021,543813
E12000008,South East,30/03/2021,543453
E12000008,South East,29/03/2021,543143
E12000008,South East,28/03/2021,542785
E12000008,South East,27/03/2021,542287
E12000008,South East,26/03/2021,541960
E12000008,South East,25/03/2021,541586
E12000008,South East,24/03/2021,541102
E12000008,South East,23/03/2021,540478
E12000008,South East,22/03/2021,540038
E12000008,South East,21/03/2021,539538
E12000008,South East,20/03/2021,539028
E12000008,South East,19/03/2021,538689
E12000008,South East,18/03/2021,538266
E12000008,South East,17/03/2021,537815
E12000008,South East,16/03/2021,537333
E12000008,South East,15/03/2021,536875
E12000008,South East,14/03/2021,536302
E12000008,South East,13/03/2021,535929
E12000008,South East,12/03/2021,535581
E12000008,South East,11/03/2021,535118
E12000008,South East,10/03/2021,534614
E12000008,South East,09/03/2021,534094
E12000008,South East,08/03/2021,533546
E12000008,South East,07/03/2021,532963
E12000008,South East,06/03/2021,532591
E12000008,South East,05/03/2021,532175
E12000008,South East,04/03/2021,531709
E12000008,South East,03/03/2021,531243
E12000008,South East,02/03/2021,530705
E12000008,South East,01/03/2021,530112
E12000008,South East,28/02/2021,529546
E12000008,South East,27/02/2021,529093
E12000008,South East,26/02/2021,528638
E12000008,South East,25/02/2021,528024
E12000008,South East,24/02/2021,527266
E12000008,South East,23/02/2021,526456
E12000008,South East,22/02/2021,525603
E12000008,South East,21/02/2021,524510
E12000008,South East,20/02/2021,523734
E12000008,South East,19/02/2021,522907
E12000008,South East,18/02/2021,521872
E12000008,South East,17/02/2021,520737
E12000008,South East,16/02/2021,519609
E12000008,South East,15/02/2021,518398
E12000008,South East,14/02/2021,517011
E12000008,South East,13/02/2021,516178
E12000008,South East,12/02/2021,515236
E12000008,South East,11/02/2021,513943
E12000008,South East,10/02/2021,512648
E12000008,South East,09/02/2021,511213
E12000008,South East,08/02/2021,509698
E12000008,South East,07/02/2021,508007
E12000008,South East,06/02/2021,506769
E12000008,South East,05/02/2021,505533
E12000008,South East,04/02/2021,503679
E12000008,South East,03/02/2021,501520
E12000008,South East,02/02/2021,499144
E12000008,South East,01/02/2021,496596
E12000008,South East,31/01/2021,493735
E12000008,South East,30/01/2021,492019
E12000008,South East,29/01/2021,489861
E12000008,South East,28/01/2021,487005
E12000008,South East,27/01/2021,483820
E12000008,South East,26/01/2021,480484
E12000008,South East,25/01/2021,476758
E12000008,South East,24/01/2021,472244
E12000008,South East,23/01/2021,469987
E12000008,South East,22/01/2021,466785
E12000008,South East,21/01/2021,462554
E12000008,South East,20/01/2021,458001
E12000008,South East,19/01/2021,453086
E12000008,South East,18/01/2021,447330
E12000008,South East,17/01/2021,440580
E12000008,South East,16/01/2021,436459
E12000008,South East,15/01/2021,432057
E12000008,South East,14/01/2021,425879
E12000008,South East,13/01/2021,419147
E12000008,South East,12/01/2021,412245
E12000008,South East,11/01/2021,404856
E12000008,South East,10/01/2021,395755
E12000008,South East,09/01/2021,390249
E12000008,South East,08/01/2021,384238
E12000008,South East,07/01/2021,376731
E12000008,South East,06/01/2021,368611
E12000008,South East,05/01/2021,359886
E12000008,South East,04/01/2021,349272
E12000008,South East,03/01/2021,336457
E12000008,South East,02/01/2021,327912
E12000008,South East,01/01/2021,318165
E12000008,South East,31/12/2020,312526
E12000008,South East,30/12/2020,303872
E12000008,South East,29/12/2020,291502
E12000008,South East,28/12/2020,276548
E12000008,South East,27/12/2020,268479
E12000008,South East,26/12/2020,260319
E12000008,South East,25/12/2020,252816
E12000008,South East,24/12/2020,250302
E12000008,South East,23/12/2020,244479
E12000008,South East,22/12/2020,237326
E12000008,South East,21/12/2020,228794
E12000008,South East,20/12/2020,219756
E12000008,South East,19/12/2020,213645
E12000008,South East,18/12/2020,209617
E12000008,South East,17/12/2020,203273
E12000008,South East,16/12/2020,197254
E12000008,South East,15/12/2020,191120
E12000008,South East,14/12/2020,184985
E12000008,South East,13/12/2020,178897
E12000008,South East,12/12/2020,175171
E12000008,South East,11/12/2020,171827
E12000008,South East,10/12/2020,167693
E12000008,South East,09/12/2020,164049
E12000008,South East,08/12/2020,160763
E12000008,South East,07/12/2020,157577
E12000008,South East,06/12/2020,154245
E12000008,South East,05/12/2020,152183
E12000008,South East,04/12/2020,150282
E12000008,South East,03/12/2020,147928
E12000008,South East,02/12/2020,145619
E12000008,South East,01/12/2020,143321
E12000008,South East,30/11/2020,141017
E12000008,South East,29/11/2020,138575
E12000008,South East,28/11/2020,137080
E12000008,South East,27/11/2020,135598
E12000008,South East,26/11/2020,133512
E12000008,South East,25/11/2020,131736
E12000008,South East,24/11/2020,129659
E12000008,South East,23/11/2020,127674
E12000008,South East,22/11/2020,125274
E12000008,South East,21/11/2020,123966
E12000008,South East,20/11/2020,122468
E12000008,South East,19/11/2020,120553
E12000008,South East,18/11/2020,118623
E12000008,South East,17/11/2020,116315
E12000008,South East,16/11/2020,114004
E12000008,South East,15/11/2020,110947
E12000008,South East,14/11/2020,109228
E12000008,South East,13/11/2020,107405
E12000008,South East,12/11/2020,104644
E12000008,South East,11/11/2020,101973
E12000008,South East,10/11/2020,99222
E12000008,South East,09/11/2020,96577
E12000008,South East,08/11/2020,93547
E12000008,South East,07/11/2020,91564
E12000008,South East,06/11/2020,89830
E12000008,South East,05/11/2020,87873
E12000008,South East,04/11/2020,85916
E12000008,South East,03/11/2020,83941
E12000008,South East,02/11/2020,81939
E12000008,South East,01/11/2020,79360
E12000008,South East,31/10/2020,78330
E12000008,South East,30/10/2020,77102
E12000008,South East,29/10/2020,75372
E12000008,South East,28/10/2020,73645
E12000008,South East,27/10/2020,72001
E12000008,South East,26/10/2020,70283
E12000008,South East,25/10/2020,68400
E12000008,South East,24/10/2020,67416
E12000008,South East,23/10/2020,66307
E12000008,South East,22/10/2020,64863
E12000008,South East,21/10/2020,63410
E12000008,South East,20/10/2020,61747
E12000008,South East,19/10/2020,60118
E12000008,South East,18/10/2020,58693
E12000008,South East,17/10/2020,57917
E12000008,South East,16/10/2020,57126
E12000008,South East,15/10/2020,56156
E12000008,South East,14/10/2020,55177
E12000008,South East,13/10/2020,54087
E12000008,South East,12/10/2020,53042
E12000008,South East,11/10/2020,52166
E12000008,South East,10/10/2020,51674
E12000008,South East,09/10/2020,51105
E12000008,South East,08/10/2020,50320
E12000008,South East,07/10/2020,49342
E12000008,South East,06/10/2020,48429
E12000008,South East,05/10/2020,47741
E12000008,South East,04/10/2020,46991
E12000008,South East,03/10/2020,46428
E12000008,South East,02/10/2020,45882
E12000008,South East,01/10/2020,45240
E12000008,South East,30/09/2020,44715
E12000008,South East,29/09/2020,44222
E12000008,South East,28/09/2020,43871
E12000008,South East,27/09/2020,43495
E12000008,South East,26/09/2020,43226
E12000008,South East,25/09/2020,43008
E12000008,South East,24/09/2020,42687
E12000008,South East,23/09/2020,42393
E12000008,South East,22/09/2020,42134
E12000008,South East,21/09/2020,41867
E12000008,South East,20/09/2020,41639
E12000008,South East,19/09/2020,41464
E12000008,South East,18/09/2020,41289
E12000008,South East,17/09/2020,41088
E12000008,South East,16/09/2020,40922
E12000008,South East,15/09/2020,40773
E12000008,South East,14/09/2020,40635
E12000008,South East,13/09/2020,40482
E12000008,South East,12/09/2020,40420
E12000008,South East,11/09/2020,40280
E12000008,South East,10/09/2020,40114
E12000008,South East,09/09/2020,39897
E12000008,South East,08/09/2020,39726
E12000008,South East,07/09/2020,39528
E12000008,South East,06/09/2020,39320
E12000008,South East,05/09/2020,39139
E12000008,South East,04/09/2020,38978
E12000008,South East,03/09/2020,38742
E12000008,South East,02/09/2020,38511
E12000008,South East,01/09/2020,38303
E12000008,South East,31/08/2020,38174
E12000008,South East,30/08/2020,38051
E12000008,South East,29/08/2020,37948
E12000008,South East,28/08/2020,37841
E12000008,South East,27/08/2020,37723
E12000008,South East,26/08/2020,37592
E12000008,South East,25/08/2020,37471
E12000008,South East,24/08/2020,37376
E12000008,South East,23/08/2020,37282
E12000008,South East,22/08/2020,37196
E12000008,South East,21/08/2020,37113
E12000008,South East,20/08/2020,36998
E12000008,South East,19/08/2020,36866
E12000008,South East,18/08/2020,36748
E12000008,South East,17/08/2020,36667
E12000008,South East,16/08/2020,36557
E12000008,South East,15/08/2020,36520
E12000008,South East,14/08/2020,36473
E12000008,South East,13/08/2020,36374
E12000008,South East,12/08/2020,36298
E12000008,South East,11/08/2020,36212
E12000008,South East,10/08/2020,36132
E12000008,South East,09/08/2020,36013
E12000008,South East,08/08/2020,35982
E12000008,South East,07/08/2020,35950
E12000008,South East,06/08/2020,35894
E12000008,South East,05/08/2020,35830
E12000008,South East,04/08/2020,35757
E12000008,South East,03/08/2020,35683
E12000008,South East,02/08/2020,35606
E12000008,South East,01/08/2020,35585
E12000008,South East,31/07/2020,35555
E12000008,South East,30/07/2020,35513
E12000008,South East,29/07/2020,35447
E12000008,South East,28/07/2020,35366
E12000008,South East,27/07/2020,35300
E12000008,South East,26/07/2020,35212
E12000008,South East,25/07/2020,35175
E12000008,South East,24/07/2020,35126
E12000008,South East,23/07/2020,35061
E12000008,South East,22/07/2020,34983
E12000008,South East,21/07/2020,34904
E12000008,South East,20/07/2020,34824
E12000008,South East,19/07/2020,34736
E12000008,South East,18/07/2020,34687
E12000008,South East,17/07/2020,34632
E12000008,South East,16/07/2020,34583
E12000008,South East,15/07/2020,34519
E12000008,South East,14/07/2020,34455
E12000008,South East,13/07/2020,34391
E12000008,South East,12/07/2020,34323
E12000008,South East,11/07/2020,34292
E12000008,South East,10/07/2020,34257
E12000008,South East,09/07/2020,34181
E12000008,South East,08/07/2020,34096
E12000008,South East,07/07/2020,34014
E12000008,South East,06/07/2020,33958
E12000008,South East,05/07/2020,33913
E12000008,South East,04/07/2020,33855
E12000008,South East,03/07/2020,33826
E12000008,South East,02/07/2020,33766
E12000008,South East,01/07/2020,33706
E12000008,South East,30/06/2020,33638
E12000008,South East,29/06/2020,33579
E12000008,South East,28/06/2020,33501
E12000008,South East,27/06/2020,33457
E12000008,South East,26/06/2020,33402
E12000008,South East,25/06/2020,33335
E12000008,South East,24/06/2020,33271
E12000008,South East,23/06/2020,33226
E12000008,South East,22/06/2020,33166
E12000008,South East,21/06/2020,33087
E12000008,South East,20/06/2020,33019
E12000008,South East,19/06/2020,32955
E12000008,South East,18/06/2020,32876
E12000008,South East,17/06/2020,32802
E12000008,South East,16/06/2020,32716
E12000008,South East,15/06/2020,32618
E12000008,South East,14/06/2020,32520
E12000008,South East,13/06/2020,32447
E12000008,South East,12/06/2020,32380
E12000008,South East,11/06/2020,32297
E12000008,South East,10/06/2020,32203
E12000008,South East,09/06/2020,32079
E12000008,South East,08/06/2020,31965
E12000008,South East,07/06/2020,31843
E12000008,South East,06/06/2020,31781
E12000008,South East,05/06/2020,31696
E12000008,South East,04/06/2020,31555
E12000008,South East,03/06/2020,31398
E12000008,South East,02/06/2020,31260
E12000008,South East,01/06/2020,31039
E12000008,South East,31/05/2020,30854
E12000008,South East,30/05/2020,30717
E12000008,South East,29/05/2020,30584
E12000008,South East,28/05/2020,30420
E12000008,South East,27/05/2020,30220
E12000008,South East,26/05/2020,30017
E12000008,South East,25/05/2020,29836
E12000008,South East,24/05/2020,29649
E12000008,South East,23/05/2020,29499
E12000008,South East,22/05/2020,29377
E12000008,South East,21/05/2020,29130
E12000008,South East,20/05/2020,28824
E12000008,South East,19/05/2020,28483
E12000008,South East,18/05/2020,28098
E12000008,South East,17/05/2020,27739
E12000008,South East,16/05/2020,27517
E12000008,South East,15/05/2020,27325
E12000008,South East,14/05/2020,27062
E12000008,South East,13/05/2020,26768
E12000008,South East,12/05/2020,26278
E12000008,South East,11/05/2020,25863
E12000008,South East,10/05/2020,25382
E12000008,South East,09/05/2020,25071
E12000008,South East,08/05/2020,24823
E12000008,South East,07/05/2020,24471
E12000008,South East,06/05/2020,24052
E12000008,South East,05/05/2020,23605
E12000008,South East,04/05/2020,23131
E12000008,South East,03/05/2020,22641
E12000008,South East,02/05/2020,22276
E12000008,South East,01/05/2020,21855
E12000008,South East,30/04/2020,21331
E12000008,South East,29/04/2020,20684
E12000008,South East,28/04/2020,19991
E12000008,South East,27/04/2020,19331
E12000008,South East,26/04/2020,18777
E12000008,South East,25/04/2020,18279
E12000008,South East,24/04/2020,17763
E12000008,South East,23/04/2020,17106
E12000008,South East,22/04/2020,16426
E12000008,South East,21/04/2020,15732
E12000008,South East,20/04/2020,15100
E12000008,South East,19/04/2020,14615
E12000008,South East,18/04/2020,14201
E12000008,South East,17/04/2020,13682
E12000008,South East,16/04/2020,12983
E12000008,South East,15/04/2020,12327
E12000008,South East,14/04/2020,11616
E12000008,South East,13/04/2020,11067
E12000008,South East,12/04/2020,10489
E12000008,South East,11/04/2020,10015
E12000008,South East,10/04/2020,9634
E12000008,South East,09/04/2020,9060
E12000008,South East,08/04/2020,8538
E12000008,South East,07/04/2020,7980
E12000008,South East,06/04/2020,7278
E12000008,South East,05/04/2020,6691
E12000008,South East,04/04/2020,6269
E12000008,South East,03/04/2020,5813
E12000008,South East,02/04/2020,5302
E12000008,South East,01/04/2020,4825
E12000008,South East,31/03/2020,4286
E12000008,South East,30/03/2020,3816
E12000008,South East,29/03/2020,3343
E12000008,South East,28/03/2020,3049
E12000008,South East,27/03/2020,2712
E12000008,South East,26/03/2020,2386
E12000008,South East,25/03/2020,2066
E12000008,South East,24/03/2020,1763
E12000008,South East,23/03/2020,1528
E12000008,South East,22/03/2020,1248
E12000008,South East,21/03/2020,1079
E12000008,South East,20/03/2020,949
E12000008,South East,19/03/2020,824
E12000008,South East,18/03/2020,698
E12000008,South East,17/03/2020,575
E12000008,South East,16/03/2020,486
E12000008,South East,15/03/2020,408
E12000008,South East,14/03/2020,355
E12000008,South East,13/03/2020,314
E12000008,South East,12/03/2020,259
E12000008,South East,11/03/2020,173
E12000008,South East,10/03/2020,124
E12000008,South East,09/03/2020,90
E12000008,South East,08/03/2020,67
E12000008,South East,07/03/2020,58
E12000008,South East,06/03/2020,53
E12000008,South East,05/03/2020,37
E12000008,South East,04/03/2020,33
E12000008,South East,03/03/2020,26
E12000008,South East,02/03/2020,17
E12000008,South East,01/03/2020,16
E12000008,South East,29/02/2020,16
E12000008,South East,28/02/2020,16
E12000008,South East,27/02/2020,15
E12000008,South East,26/02/2020,12
E12000008,South East,25/02/2020,12
E12000008,South East,24/02/2020,12
E12000008,South East,23/02/2020,11
E12000008,South East,22/02/2020,10
E12000008,South East,21/02/2020,10
E12000008,South East,20/02/2020,10
E12000008,South East,19/02/2020,10
E12000008,South East,18/02/2020,10
E12000008,South East,17/02/2020,10
E12000008,South East,16/02/2020,10
E12000008,South East,15/02/2020,10
E12000008,South East,14/02/2020,10
E12000008,South East,13/02/2020,10
E12000008,South East,12/02/2020,10
E12000008,South East,11/02/2020,10
E12000008,South East,10/02/2020,10
E12000008,South East,09/02/2020,10
E12000008,South East,08/02/2020,9
E12000008,South East,07/02/2020,6
E12000008,South East,06/02/2020,6
E12000008,South East,05/02/2020,6
E12000008,South East,04/02/2020,5
E12000008,South East,03/02/2020,5
E12000009,South West,11/01/2023,1960687
E12000009,South West,10/01/2023,1960555
E12000009,South West,09/01/2023,1960305
E12000009,South West,08/01/2023,1959952
E12000009,South West,07/01/2023,1959694
E12000009,South West,06/01/2023,1959438
E12000009,South West,05/01/2023,1959060
E12000009,South West,04/01/2023,1958557
E12000009,South West,03/01/2023,1957924
E12000009,South West,02/01/2023,1957211
E12000009,South West,01/01/2023,1956565
E12000009,South West,31/12/2022,1956117
E12000009,South West,30/12/2022,1955599
E12000009,South West,29/12/2022,1954840
E12000009,South West,28/12/2022,1953828
E12000009,South West,27/12/2022,1952704
E12000009,South West,26/12/2022,1951849
E12000009,South West,25/12/2022,1951242
E12000009,South West,24/12/2022,1950735
E12000009,South West,23/12/2022,1950135
E12000009,South West,22/12/2022,1949329
E12000009,South West,21/12/2022,1948338
E12000009,South West,20/12/2022,1947192
E12000009,South West,19/12/2022,1945952
E12000009,South West,18/12/2022,1944614
E12000009,South West,17/12/2022,1943782
E12000009,South West,16/12/2022,1943097
E12000009,South West,15/12/2022,1942233
E12000009,South West,14/12/2022,1941299
E12000009,South West,13/12/2022,1940439
E12000009,South West,12/12/2022,1939470
E12000009,South West,11/12/2022,1938519
E12000009,South West,10/12/2022,1937889
E12000009,South West,09/12/2022,1937407
E12000009,South West,08/12/2022,1936895
E12000009,South West,07/12/2022,1936247
E12000009,South West,06/12/2022,1935573
E12000009,South West,05/12/2022,1934900
E12000009,South West,04/12/2022,1934249
E12000009,South West,03/12/2022,1933792
E12000009,South West,02/12/2022,1933481
E12000009,South West,01/12/2022,1933018
E12000009,South West,30/11/2022,1932619
E12000009,South West,29/11/2022,1932163
E12000009,South West,28/11/2022,1931646
E12000009,South West,27/11/2022,1931153
E12000009,South West,26/11/2022,1930754
E12000009,South West,25/11/2022,1930460
E12000009,South West,24/11/2022,1930120
E12000009,South West,23/11/2022,1929765
E12000009,South West,22/11/2022,1929382
E12000009,South West,21/11/2022,1928969
E12000009,South West,20/11/2022,1928558
E12000009,South West,19/11/2022,1928233
E12000009,South West,18/11/2022,1927980
E12000009,South West,17/11/2022,1927689
E12000009,South West,16/11/2022,1927383
E12000009,South West,15/11/2022,1927049
E12000009,South West,14/11/2022,1926709
E12000009,South West,13/11/2022,1926333
E12000009,South West,12/11/2022,1925987
E12000009,South West,11/11/2022,1925746
E12000009,South West,10/11/2022,1925429
E12000009,South West,09/11/2022,1925089
E12000009,South West,08/11/2022,1924736
E12000009,South West,07/11/2022,1924358
E12000009,South West,06/11/2022,1923882
E12000009,South West,05/11/2022,1923544
E12000009,South West,04/11/2022,1923289
E12000009,South West,03/11/2022,1922969
E12000009,South West,02/11/2022,1922614
E12000009,South West,01/11/2022,1922206
E12000009,South West,31/10/2022,1921737
E12000009,South West,30/10/2022,1921125
E12000009,South West,29/10/2022,1920653
E12000009,South West,28/10/2022,1920246
E12000009,South West,27/10/2022,1919768
E12000009,South West,26/10/2022,1919274
E12000009,South West,25/10/2022,1918682
E12000009,South West,24/10/2022,1918042
E12000009,South West,23/10/2022,1917291
E12000009,South West,22/10/2022,1916686
E12000009,South West,21/10/2022,1916139
E12000009,South West,20/10/2022,1915458
E12000009,South West,19/10/2022,1914746
E12000009,South West,18/10/2022,1913888
E12000009,South West,17/10/2022,1912955
E12000009,South West,16/10/2022,1911781
E12000009,South West,15/10/2022,1910818
E12000009,South West,14/10/2022,1910080
E12000009,South West,13/10/2022,1909225
E12000009,South West,12/10/2022,1908322
E12000009,South West,11/10/2022,1907300
E12000009,South West,10/10/2022,1906270
E12000009,South West,09/10/2022,1905107
E12000009,South West,08/10/2022,1904157
E12000009,South West,07/10/2022,1903352
E12000009,South West,06/10/2022,1902411
E12000009,South West,05/10/2022,1901390
E12000009,South West,04/10/2022,1900258
E12000009,South West,03/10/2022,1898995
E12000009,South West,02/10/2022,1897618
E12000009,South West,01/10/2022,1896504
E12000009,South West,30/09/2022,1895725
E12000009,South West,29/09/2022,1894885
E12000009,South West,28/09/2022,1893978
E12000009,South West,27/09/2022,1893064
E12000009,South West,26/09/2022,1892167
E12000009,South West,25/09/2022,1891151
E12000009,South West,24/09/2022,1890316
E12000009,South West,23/09/2022,1889731
E12000009,South West,22/09/2022,1888965
E12000009,South West,21/09/2022,1888191
E12000009,South West,20/09/2022,1887375
E12000009,South West,19/09/2022,1886541
E12000009,South West,18/09/2022,1885827
E12000009,South West,17/09/2022,1885302
E12000009,South West,16/09/2022,1884949
